canonicalPrintingId,language,region,canonicalSetId,providerSetIds,collectorNumber,setTotal,providerCardIds,evidenceUsed,exactnessJustification,conflictFlags,auditClassification
pokemon|fr|FR|set:e9e9f16456d6ad5c|90|unspecified,fr,FR,pokemon|fr|FR|tcgdex:me04,"{""tcgdex"": ""me04""}",090,86,"{""tcgdex"": ""me04-090""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me04-090"", ""providerSetId"": ""me04"", ""serieId"": ""me"", ""serieName"": ""Méga-Évolution"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:e9e9f16456d6ad5c|8|unspecified,fr,FR,pokemon|fr|FR|tcgdex:me04,"{""tcgdex"": ""me04""}",008,86,"{""tcgdex"": ""me04-008""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me04-008"", ""providerSetId"": ""me04"", ""serieId"": ""me"", ""serieName"": ""Méga-Évolution"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:e9e9f16456d6ad5c|89|unspecified,fr,FR,pokemon|fr|FR|tcgdex:me04,"{""tcgdex"": ""me04""}",089,86,"{""tcgdex"": ""me04-089""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me04-089"", ""providerSetId"": ""me04"", ""serieId"": ""me"", ""serieName"": ""Méga-Évolution"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:e9e9f16456d6ad5c|88|unspecified,fr,FR,pokemon|fr|FR|tcgdex:me04,"{""tcgdex"": ""me04""}",088,86,"{""tcgdex"": ""me04-088""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me04-088"", ""providerSetId"": ""me04"", ""serieId"": ""me"", ""serieName"": ""Méga-Évolution"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:e9e9f16456d6ad5c|87|unspecified,fr,FR,pokemon|fr|FR|tcgdex:me04,"{""tcgdex"": ""me04""}",087,86,"{""tcgdex"": ""me04-087""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""me04-087"", ""providerSetId"": ""me04"", ""serieId"": ""me"", ""serieName"": ""Méga-Évolution"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:20c1d05830cbd55c|1|unspecified,fr,FR,pokemon|fr|FR|tcgdex:svp,"{""tcgdex"": ""svp""}",001,225,"{""tcgdex"": ""svp-001""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""svp-001"", ""providerSetId"": ""svp"", ""serieId"": ""sv"", ""serieName"": ""Écarlate et Violet"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:20c1d05830cbd55c|10|unspecified,fr,FR,pokemon|fr|FR|tcgdex:svp,"{""tcgdex"": ""svp""}",010,225,"{""tcgdex"": ""svp-010""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""svp-010"", ""providerSetId"": ""svp"", ""serieId"": ""sv"", ""serieName"": ""Écarlate et Violet"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:20c1d05830cbd55c|100|unspecified,fr,FR,pokemon|fr|FR|tcgdex:svp,"{""tcgdex"": ""svp""}",100,225,"{""tcgdex"": ""svp-100""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""svp-100"", ""providerSetId"": ""svp"", ""serieId"": ""sv"", ""serieName"": ""Écarlate et Violet"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:20c1d05830cbd55c|101|unspecified,fr,FR,pokemon|fr|FR|tcgdex:svp,"{""tcgdex"": ""svp""}",101,225,"{""tcgdex"": ""svp-101""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""svp-101"", ""providerSetId"": ""svp"", ""serieId"": ""sv"", ""serieName"": ""Écarlate et Violet"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:20c1d05830cbd55c|103|unspecified,fr,FR,pokemon|fr|FR|tcgdex:svp,"{""tcgdex"": ""svp""}",103,225,"{""tcgdex"": ""svp-103""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""svp-103"", ""providerSetId"": ""svp"", ""serieId"": ""sv"", ""serieName"": ""Écarlate et Violet"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:20c1d05830cbd55c|104|unspecified,fr,FR,pokemon|fr|FR|tcgdex:svp,"{""tcgdex"": ""svp""}",104,225,"{""tcgdex"": ""svp-104""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""svp-104"", ""providerSetId"": ""svp"", ""serieId"": ""sv"", ""serieName"": ""Écarlate et Violet"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:20c1d05830cbd55c|105|unspecified,fr,FR,pokemon|fr|FR|tcgdex:svp,"{""tcgdex"": ""svp""}",105,225,"{""tcgdex"": ""svp-105""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""svp-105"", ""providerSetId"": ""svp"", ""serieId"": ""sv"", ""serieName"": ""Écarlate et Violet"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:20c1d05830cbd55c|106|unspecified,fr,FR,pokemon|fr|FR|tcgdex:svp,"{""tcgdex"": ""svp""}",106,225,"{""tcgdex"": ""svp-106""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""svp-106"", ""providerSetId"": ""svp"", ""serieId"": ""sv"", ""serieName"": ""Écarlate et Violet"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:20c1d05830cbd55c|107|unspecified,fr,FR,pokemon|fr|FR|tcgdex:svp,"{""tcgdex"": ""svp""}",107,225,"{""tcgdex"": ""svp-107""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""svp-107"", ""providerSetId"": ""svp"", ""serieId"": ""sv"", ""serieName"": ""Écarlate et Violet"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:20c1d05830cbd55c|108|unspecified,fr,FR,pokemon|fr|FR|tcgdex:svp,"{""tcgdex"": ""svp""}",108,225,"{""tcgdex"": ""svp-108""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""svp-108"", ""providerSetId"": ""svp"", ""serieId"": ""sv"", ""serieName"": ""Écarlate et Violet"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:20c1d05830cbd55c|109|unspecified,fr,FR,pokemon|fr|FR|tcgdex:svp,"{""tcgdex"": ""svp""}",109,225,"{""tcgdex"": ""svp-109""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""svp-109"", ""providerSetId"": ""svp"", ""serieId"": ""sv"", ""serieName"": ""Écarlate et Violet"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:20c1d05830cbd55c|11|unspecified,fr,FR,pokemon|fr|FR|tcgdex:svp,"{""tcgdex"": ""svp""}",011,225,"{""tcgdex"": ""svp-011""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""svp-011"", ""providerSetId"": ""svp"", ""serieId"": ""sv"", ""serieName"": ""Écarlate et Violet"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:20c1d05830cbd55c|110|unspecified,fr,FR,pokemon|fr|FR|tcgdex:svp,"{""tcgdex"": ""svp""}",110,225,"{""tcgdex"": ""svp-110""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""svp-110"", ""providerSetId"": ""svp"", ""serieId"": ""sv"", ""serieName"": ""Écarlate et Violet"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:20c1d05830cbd55c|111|unspecified,fr,FR,pokemon|fr|FR|tcgdex:svp,"{""tcgdex"": ""svp""}",111,225,"{""tcgdex"": ""svp-111""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""svp-111"", ""providerSetId"": ""svp"", ""serieId"": ""sv"", ""serieName"": ""Écarlate et Violet"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:20c1d05830cbd55c|112|unspecified,fr,FR,pokemon|fr|FR|tcgdex:svp,"{""tcgdex"": ""svp""}",112,225,"{""tcgdex"": ""svp-112""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""svp-112"", ""providerSetId"": ""svp"", ""serieId"": ""sv"", ""serieName"": ""Écarlate et Violet"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:7a7b35b0755ce4ea|33B|unspecified,fr,FR,pokemon|fr|FR|tcgdex:2019sm-fr,"{""tcgdex"": ""2019sm-fr""}",33b,40,"{""tcgdex"": ""2019sm-fr-33b""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""2019sm-fr-33b"", ""providerSetId"": ""2019sm-fr"", ""serieId"": ""mc"", ""serieName"": ""Collection McDonald's"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:4b7d5e0be4a31978|BW1|unspecified,fr,FR,pokemon|fr|FR|tcgdex:bwp,"{""tcgdex"": ""bwp""}",BW01,101,"{""tcgdex"": ""bwp-BW01""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""bwp-BW01"", ""providerSetId"": ""bwp"", ""serieId"": ""bw"", ""serieName"": ""Noir & Blanc"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:4b7d5e0be4a31978|BW10|unspecified,fr,FR,pokemon|fr|FR|tcgdex:bwp,"{""tcgdex"": ""bwp""}",BW10,101,"{""tcgdex"": ""bwp-BW10""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""bwp-BW10"", ""providerSetId"": ""bwp"", ""serieId"": ""bw"", ""serieName"": ""Noir & Blanc"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:4b7d5e0be4a31978|BW100|unspecified,fr,FR,pokemon|fr|FR|tcgdex:bwp,"{""tcgdex"": ""bwp""}",BW100,101,"{""tcgdex"": ""bwp-BW100""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""bwp-BW100"", ""providerSetId"": ""bwp"", ""serieId"": ""bw"", ""serieName"": ""Noir & Blanc"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:4b7d5e0be4a31978|BW101|unspecified,fr,FR,pokemon|fr|FR|tcgdex:bwp,"{""tcgdex"": ""bwp""}",BW101,101,"{""tcgdex"": ""bwp-BW101""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""bwp-BW101"", ""providerSetId"": ""bwp"", ""serieId"": ""bw"", ""serieName"": ""Noir & Blanc"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:4b7d5e0be4a31978|BW11|unspecified,fr,FR,pokemon|fr|FR|tcgdex:bwp,"{""tcgdex"": ""bwp""}",BW11,101,"{""tcgdex"": ""bwp-BW11""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""bwp-BW11"", ""providerSetId"": ""bwp"", ""serieId"": ""bw"", ""serieName"": ""Noir & Blanc"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:4b7d5e0be4a31978|BW12|unspecified,fr,FR,pokemon|fr|FR|tcgdex:bwp,"{""tcgdex"": ""bwp""}",BW12,101,"{""tcgdex"": ""bwp-BW12""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""bwp-BW12"", ""providerSetId"": ""bwp"", ""serieId"": ""bw"", ""serieName"": ""Noir & Blanc"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:4b7d5e0be4a31978|BW13|unspecified,fr,FR,pokemon|fr|FR|tcgdex:bwp,"{""tcgdex"": ""bwp""}",BW13,101,"{""tcgdex"": ""bwp-BW13""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""bwp-BW13"", ""providerSetId"": ""bwp"", ""serieId"": ""bw"", ""serieName"": ""Noir & Blanc"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:4b7d5e0be4a31978|BW14|unspecified,fr,FR,pokemon|fr|FR|tcgdex:bwp,"{""tcgdex"": ""bwp""}",BW14,101,"{""tcgdex"": ""bwp-BW14""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""bwp-BW14"", ""providerSetId"": ""bwp"", ""serieId"": ""bw"", ""serieName"": ""Noir & Blanc"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:4b7d5e0be4a31978|BW15|unspecified,fr,FR,pokemon|fr|FR|tcgdex:bwp,"{""tcgdex"": ""bwp""}",BW15,101,"{""tcgdex"": ""bwp-BW15""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""bwp-BW15"", ""providerSetId"": ""bwp"", ""serieId"": ""bw"", ""serieName"": ""Noir & Blanc"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:4b7d5e0be4a31978|BW16|unspecified,fr,FR,pokemon|fr|FR|tcgdex:bwp,"{""tcgdex"": ""bwp""}",BW16,101,"{""tcgdex"": ""bwp-BW16""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""bwp-BW16"", ""providerSetId"": ""bwp"", ""serieId"": ""bw"", ""serieName"": ""Noir & Blanc"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:4b7d5e0be4a31978|BW17|unspecified,fr,FR,pokemon|fr|FR|tcgdex:bwp,"{""tcgdex"": ""bwp""}",BW17,101,"{""tcgdex"": ""bwp-BW17""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""bwp-BW17"", ""providerSetId"": ""bwp"", ""serieId"": ""bw"", ""serieName"": ""Noir & Blanc"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:4b7d5e0be4a31978|BW18|unspecified,fr,FR,pokemon|fr|FR|tcgdex:bwp,"{""tcgdex"": ""bwp""}",BW18,101,"{""tcgdex"": ""bwp-BW18""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""bwp-BW18"", ""providerSetId"": ""bwp"", ""serieId"": ""bw"", ""serieName"": ""Noir & Blanc"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:4b7d5e0be4a31978|BW19|unspecified,fr,FR,pokemon|fr|FR|tcgdex:bwp,"{""tcgdex"": ""bwp""}",BW19,101,"{""tcgdex"": ""bwp-BW19""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""bwp-BW19"", ""providerSetId"": ""bwp"", ""serieId"": ""bw"", ""serieName"": ""Noir & Blanc"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:4b7d5e0be4a31978|BW2|unspecified,fr,FR,pokemon|fr|FR|tcgdex:bwp,"{""tcgdex"": ""bwp""}",BW02,101,"{""tcgdex"": ""bwp-BW02""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""bwp-BW02"", ""providerSetId"": ""bwp"", ""serieId"": ""bw"", ""serieName"": ""Noir & Blanc"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:dd6a24bf8b6135f1|1|unspecified,fr,FR,pokemon|fr|FR|tcgdex:A1,"{""tcgdex"": ""A1""}",001,226,"{""tcgdex"": ""A1-001""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""A1-001"", ""providerSetId"": ""A1"", ""serieId"": ""tcgp"", ""serieName"": ""Jeu de Cartes à Collectionner Pokémon Pocket"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:dd6a24bf8b6135f1|10|unspecified,fr,FR,pokemon|fr|FR|tcgdex:A1,"{""tcgdex"": ""A1""}",010,226,"{""tcgdex"": ""A1-010""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""A1-010"", ""providerSetId"": ""A1"", ""serieId"": ""tcgp"", ""serieName"": ""Jeu de Cartes à Collectionner Pokémon Pocket"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:dd6a24bf8b6135f1|11|unspecified,fr,FR,pokemon|fr|FR|tcgdex:A1,"{""tcgdex"": ""A1""}",011,226,"{""tcgdex"": ""A1-011""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""A1-011"", ""providerSetId"": ""A1"", ""serieId"": ""tcgp"", ""serieName"": ""Jeu de Cartes à Collectionner Pokémon Pocket"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:dd6a24bf8b6135f1|12|unspecified,fr,FR,pokemon|fr|FR|tcgdex:A1,"{""tcgdex"": ""A1""}",012,226,"{""tcgdex"": ""A1-012""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""A1-012"", ""providerSetId"": ""A1"", ""serieId"": ""tcgp"", ""serieName"": ""Jeu de Cartes à Collectionner Pokémon Pocket"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
pokemon|fr|FR|set:dd6a24bf8b6135f1|13|unspecified,fr,FR,pokemon|fr|FR|tcgdex:A1,"{""tcgdex"": ""A1""}",013,226,"{""tcgdex"": ""A1-013""}","[{""provider"": ""tcgdex"", ""providerCardId"": ""A1-013"", ""providerSetId"": ""A1"", ""serieId"": ""tcgp"", ""serieName"": ""Jeu de Cartes à Collectionner Pokémon Pocket"", ""sourceLanguage"": ""fr""}]",Explicit language-scoped provider card/set ID plus canonical set and collector identity; native name is corroborating only.,,exact_catalogue_record
